Count,Site ID number,Parameter,Start date,Start time,End date,End time,Sampling Strategy,Model Iterations,subsamples,percent culled,Mean ,SD of Mean (column L),5th Percentile,10th Percentile,20th Percentile,30th Percentile,40th Percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,Mean Abs diff of mean,SD of abs diff of mean,Mean Abs diff of 5th percentile,Abs diff 10th,Abs diff 20th,Abs diff 30th,Abs diff 40th,Abs diff 50th,Abs diff 60th,Abs diff 70th,Abs diff 80th,Abs diff 90th,Abs diff 95th,Rel diff mean,SD of rel diff of mean,Rel diff 5th,Rel diff 10th,Rel diff 20th,Rel diff 30th,Rel diff 40th,Rel diff 50th,Rel diff 60th,Rel diff 70th,Rel diff 80th,Rel diff 90th,Rel diff 95th,SD of abs diff of 5th,SD of abs diff of 10th,SD of abs diff of 20th,SD of abs diff of 30th,SD of abs diff of 40th,SD of abs diff of 50th,SD of abs diff of 60th,SD of abs diff of 70th,SD of abs diff of 80th,SD of abs diff of 90th,SD of abs diff of 95th,SD of rel diff of 5th,SD of rel diff of 10th,SD of rel diff of 20th,SD of rel diff of 30th,SD of rel diff of 40th,SD of rel diff of 50th,SD of rel diff of 60th,SD of rel diff of 70th,SD of rel diff of 80th,SD of rel diff of 90th,SD of rel diff of 95th
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,77.756958,0.0,10.2914,12.9867,18.3445,24.0686,32.0741,45.4666,65.3482,91.6744,125.9945,176.3735,220.1978,0.7980740909090817,0.0,-23.6316,-18.1566,-11.6923,-7.8079,-4.4181,-0.9745,3.3393,8.454,15.0141,24.9322,33.0942,-3.3677657418286597,0.0,-43.247,-34.913,-22.7139,-15.0526,-8.9617,-3.1482,2.4958,8.2494,13.5469,19.2357,22.6616,27.6069,23.0541,16.9755,14.1107,11.3863,10.5667,12.1214,14.6901,18.7925,24.3241,27.3922,37.9391,34.7816,29.0648,26.3488,24.3123,22.757,21.4026,19.8892,19.1069,18.4338,17.7652
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,77.756958,0.0,9.6332,12.482,17.8079,23.3588,31.3928,45.1185,65.7662,93.0712,128.4439,178.8318,224.4923,0.7980740909090817,0.0,-22.892,-16.711,-10.6688,-6.8956,-3.9074,-0.7247,3.1359,7.1683,12.7487,21.8309,29.0945,-3.3677657418286597,0.0,-36.8193,-30.1654,-19.4678,-12.9411,-7.513,-2.2224,2.6326,7.2509,12.214,17.8487,21.1218,28.4871,22.4861,15.2168,12.1308,9.964,9.0967,10.1524,12.1973,15.7834,21.5822,24.3116,30.643,28.3273,24.3462,22.2377,20.9428,19.6762,18.5955,17.4826,16.9648,16.4202,16.0469
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,77.756958,0.0,9.3542,12.0983,17.7125,23.0717,30.715,44.1661,65.1411,92.8401,128.8531,181.2629,227.4518,0.7980740909090817,0.0,-20.7907,-15.4502,-9.6425,-6.209,-3.4847,-0.5385,2.8995,6.4483,11.5173,19.095,25.7921,-3.3677657418286597,0.0,-31.8586,-25.7926,-16.7324,-10.8308,-6.1085,-1.3741,2.8444,6.7907,11.3161,16.1179,19.1376,24.2071,20.0137,13.7715,11.2535,9.4783,8.5219,9.8769,11.1928,14.4259,18.9672,21.7124,27.9962,26.0447,22.066,19.9882,18.6836,17.4244,16.753,16.2695,15.7338,15.1869,14.9011
8,03346500,"Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 &#177;2.5&#176;, formazin nephelometric units (FNU)",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,77.756958,0.0,9.1144,12.0741,17.7254,22.9452,30.3964,43.9751,65.7534,93.6337,129.7996,181.1463,228.3175,0.7980740909090817,0.0,-18.7339,-13.942,-8.8127,-5.6525,-3.0779,-0.4572,2.6996,5.7781,10.232,16.8695,22.7686,-3.3677657418286597,0.0,-28.0216,-22.9875,-15.1746,-10.1432,-5.8236,-1.8446,1.7899,5.9602,9.8749,14.408,17.1794,21.3378,17.4558,12.3166,9.802,7.9948,7.3846,8.5457,10.0146,13.3884,17.283,19.3369,23.4215,22.0402,18.9076,17.6147,16.5293,15.8578,15.1705,14.4488,14.0252,13.8545,13.6314
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,60129.1171396,0.0,9884.8202,12852.8978,18789.053,26234.3651,35188.834,44143.303,58765.0578,73386.8126,93922.518,120372.174,133597.002,714.5014545909124,0.0,-29722.0981,-27990.6472,-22145.6612,-17437.2468,-12278.4929,-4071.8753,3075.967,9984.2643,18095.9252,47728.1249,64337.7391,-35.30025788021632,0.0,-3475.3655,-1646.8825,-233.1301,-151.1284,-77.8168,-22.9257,-1.9982,9.0473,19.8003,36.2212,42.7354,33744.711,32235.0192,29218.2384,26389.0653,25078.2465,26645.8764,27971.459,29247.6161,31015.9326,44974.3434,51071.2046,4600.2925,2034.0226,322.5168,216.7327,132.0016,77.3772,60.7516,55.2924,49.2583,38.4793,35.5158
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,60129.1171396,0.0,4180.3872,6155.3492,11419.2779,19448.8173,29871.3306,42620.5625,57296.532,74373.195,97075.352,131561.6,159019.7,714.5014545909124,0.0,-24926.3878,-21718.8477,-15952.4041,-11620.9972,-7270.7259,-1595.1555,3569.846,8726.9227,14993.9545,37362.3373,48785.1157,-35.30025788021632,0.0,-1478.5472,-758.5009,-123.6395,-79.6743,-42.1791,-12.6285,1.5384,10.9157,19.93,33.1297,38.8723,28748.9414,26166.5655,22272.1937,18876.0935,16869.1318,17889.9262,19343.916,19885.6424,21157.6174,33361.2019,38387.0822,2160.8374,1071.2448,176.6558,125.7165,82.1186,51.3681,43.5875,40.4285,37.8436,33.9124,32.4554
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,60129.1171396,0.0,2080.2515,3878.8467,8918.8681,16396.979,26644.513,40220.704,55756.936,74310.244,99532.82,140713.38,173476.35,714.5014545909124,0.0,-22199.2653,-19044.5313,-13011.6963,-8892.1899,-5236.9343,-780.2185,3358.1495,7614.4903,13032.9204,30660.5171,38987.5585,-35.30025788021632,0.0,-755.5626,-420.9922,-82.5452,-52.8638,-28.8226,-7.3244,4.1766,12.4933,21.1868,31.9571,37.5757,25170.5475,23062.6594,18522.4058,15202.0583,13280.009,14194.8636,15120.3699,15438.3825,16943.2706,28660.9502,32867.3575,1107.7757,590.4433,121.6652,90.4402,64.9712,42.8588,36.8367,34.6743,33.3999,31.7681,30.7691
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,60129.1171396,0.0,1454.7694,3149.6308,8213.8374,15420.5583,25940.024,40058.655,57362.28,75197.95,99743.62,143512.3,177775.13,714.5014545909124,0.0,-21358.6863,-17154.8934,-11690.9581,-7984.251,-4575.1153,-880.1003,2629.7787,6356.4173,10980.372,26665.2988,35821.7373,-35.30025788021632,0.0,-541.21,-288.8993,-66.4546,-42.0566,-22.0747,-6.6773,3.776,11.6014,19.4284,30.1821,36.2086,22607.7947,20036.7045,15906.1216,12975.8995,11497.5684,12198.5432,12706.6973,13138.91,14245.6657,26030.7362,30897.6457,849.8705,441.0307,98.3178,75.6782,53.3659,36.5794,30.8804,29.7793,29.4791,29.1044,28.1937
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,60129.1171396,0.0,1153.362,2727.7335,7247.9602,13604.0164,23714.7768,38452.85,55974.01,73923.56,97850.76,143253.66,181755.62,714.5014545909124,0.0,-18489.272,-14752.4415,-9220.1972,-5847.7897,-3005.836,265.5641,3248.6054,6538.263,10837.6036,24955.3325,33047.511,-35.30025788021632,0.0,-421.6057,-262.4654,-51.1617,-31.1521,-16.3467,-3.1384,5.1816,12.0524,19.603,29.2926,34.984,20374.3834,17893.0647,13305.0468,10525.8891,9596.7043,10503.6156,11147.391,11743.9426,12917.4717,23786.4468,28272.6211,619.6219,352.7315,74.8596,59.8305,44.529,32.1352,28.3057,27.5586,27.343,27.2682,26.9279
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,60129.1171396,0.0,940.8517,2429.1818,7072.7564,13467.2187,23670.508,38719.6,55912.764,74901.45,99032.64,144913.39,186504.745,714.5014545909124,0.0,-17883.0384,-14078.3797,-8914.26,-5795.5679,-2996.029,-65.8427,2843.9645,5780.9607,9502.6518,22397.3389,29718.0469,-35.30025788021632,0.0,-346.6215,-217.2936,-46.877,-28.9703,-15.4437,-3.0933,4.6878,11.3893,18.7305,28.696,34.5646,18913.293,16509.7127,12027.4201,9607.663,8538.4338,9073.8958,9487.5488,9986.8817,11235.5815,21183.9428,24912.0732,510.2468,321.0313,66.0437,51.3177,38.8996,28.1567,25.4541,24.5814,24.4056,25.1629,25.3175
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,60129.1171396,0.0,716.6211,2116.5155,6718.1222,12502.515,22658.988,38599.22,56980.6,74943.77,99574.76,148783.3,192999.93,714.5014545909124,0.0,-17566.7633,-13362.7018,-8182.637,-5054.4373,-2594.8957,-44.5662,2432.7348,4766.4229,7992.2702,18836.6799,25407.6466,-35.30025788021632,0.0,-266.9731,-159.079,-36.3189,-21.9009,-11.5253,-2.2863,4.5333,10.6017,17.4268,27.4131,33.3857,17943.1016,15457.5943,11106.4236,8287.5126,7684.0995,8137.2796,8405.9447,8969.639,10137.86,20101.709,23673.7644,415.1837,252.416,51.4209,42.2813,32.8241,25.1657,23.1726,22.7067,23.3627,25.1979,25.4263
9,03346500,"Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,60129.1171396,0.0,559.042,1866.559,6569.296,12321.382,22660.68,39071.925,57300.68,75437.93,99296.64,150830.41,197816.94,714.5014545909124,0.0,-16253.5639,-12648.0985,-7919.266,-5009.8344,-2690.6461,-374.6779,1868.966,4155.6682,7139.516,16261.3105,21598.459,-35.30025788021632,0.0,-205.6705,-133.7092,-32.7944,-19.9872,-10.9339,-2.6032,3.5542,8.9887,15.8007,24.7894,30.5066,16766.8236,14599.9379,10778.5262,8332.6791,7395.8583,7473.3825,7629.2747,7833.7177,8808.8351,17640.9365,20586.7815,306.827,204.2549,41.6918,34.4574,28.4858,22.978,21.3338,21.0559,22.6491,24.5881,25.0059
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,2.5443680000000004,0.0,0.9694,1.1264,1.4403,1.7623,2.0922,2.4222,2.7708,3.1193,3.551,4.0657,4.3231,0.0008799999999999563,0.0,-0.9256,-0.8691,-0.593,-0.3954,-0.1921,-0.0368,0.1133,0.3217,0.4915,1.0605,1.1995,-8.050660082023242,0.0,-286.581,-186.0509,-55.3655,-27.291,-10.7032,-2.8213,3.6577,11.0114,16.469,26.5354,29.0131,0.699,0.6986,0.7139,0.7297,0.743,0.7551,0.7593,0.7783,0.7988,0.9372,0.963,244.3586,161.8164,64.0169,44.4166,34.7822,32.3206,30.1543,28.579,27.4388,23.7468,23.6318
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,2.5443680000000004,0.0,0.6319,0.8378,1.2273,1.6206,1.9978,2.3734,2.7561,3.1766,3.7007,4.3633,4.8176,0.0008799999999999563,0.0,-0.6798,-0.602,-0.4133,-0.2615,-0.1217,-0.0001,0.12,0.2584,0.4064,0.7697,0.8841,-8.050660082023242,0.0,-171.8496,-120.9885,-36.0506,-17.448,-6.889,-0.5818,4.6952,10.1431,15.292,23.3344,26.3219,0.507,0.4953,0.5074,0.5166,0.5195,0.5169,0.5261,0.539,0.5514,0.6737,0.6921,158.659,116.8342,45.0228,30.8484,25.0315,23.2683,22.3024,21.5621,21.5363,21.1487,21.3407
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,2.5443680000000004,0.0,0.4907,0.7142,1.1484,1.5844,1.9918,2.3969,2.7908,3.2303,3.7824,4.5113,5.0111,0.0008799999999999563,0.0,-0.5492,-0.48,-0.3382,-0.2176,-0.11,-0.0137,0.0846,0.2014,0.3276,0.6207,0.7059,-8.050660082023242,0.0,-122.5566,-87.2684,-29.1696,-14.2902,-5.9082,-0.7507,3.8366,8.3003,13.2584,20.4087,23.777,0.4499,0.4345,0.4313,0.4261,0.421,0.4216,0.4248,0.4355,0.456,0.5863,0.5991,126.9197,94.7327,38.0495,25.4662,20.1173,19.0131,18.4015,18.2439,19.1046,19.2655,20.2095
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,2.5443680000000004,0.0,0.4373,0.6496,1.1109,1.5615,1.9913,2.3957,2.7966,3.2522,3.8232,4.6169,5.1336,0.0008799999999999563,0.0,-0.5167,-0.4324,-0.2935,-0.1877,-0.0983,-0.0105,0.0755,0.1682,0.2789,0.517,0.6159,-8.050660082023242,0.0,-103.7102,-68.6146,-23.572,-12.0758,-5.3296,-0.6902,3.4276,7.5424,12.516,18.8081,22.623,0.4086,0.3876,0.3817,0.3779,0.3782,0.3775,0.3825,0.3891,0.406,0.5246,0.5383,103.9766,74.8907,31.1568,21.5581,18.2295,17.4092,17.1792,17.0661,17.9469,19.2893,20.3839
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,2.5443680000000004,0.0,0.394,0.6304,1.1067,1.5693,2.0152,2.4253,2.8214,3.2657,3.8309,4.6647,5.2092,0.0008799999999999563,0.0,-0.4703,-0.3951,-0.2782,-0.1861,-0.1007,-0.0239,0.0539,0.1376,0.2385,0.441,0.5334,-8.050660082023242,0.0,-88.7963,-62.7523,-22.7363,-11.9249,-5.6301,-1.4522,2.3334,6.1423,10.5575,16.6303,20.0335,0.36,0.3374,0.325,0.3201,0.3143,0.3189,0.3239,0.3381,0.3545,0.4524,0.4743,88.9779,65.7579,28.9567,19.7295,15.8869,14.8628,14.3681,14.6279,15.6617,16.932,17.9126
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,2.5443680000000004,0.0,0.3638,0.5999,1.0643,1.5271,1.9863,2.3871,2.7905,3.246,3.8286,4.6698,5.2561,0.0008799999999999563,0.0,-0.4185,-0.3446,-0.233,-0.149,-0.0726,-0.0002,0.0744,0.1521,0.2398,0.4139,0.503,-8.050660082023242,0.0,-77.4661,-55.0503,-18.2104,-9.405,-3.8718,-0.0987,3.2545,6.7983,10.6786,16.1933,19.5659,0.3412,0.318,0.3036,0.3032,0.3036,0.306,0.3164,0.323,0.3357,0.4321,0.4508,78.788,60.6493,24.94,17.9065,14.708,13.9614,13.8929,14.6974,15.7739,17.1972,17.9529
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,2.5443680000000004,0.0,0.3158,0.5569,1.035,1.5225,1.9914,2.4034,2.8153,3.2915,3.8797,4.7597,5.3414,0.0008799999999999563,0.0,-0.3672,-0.297,-0.2088,-0.1384,-0.0751,-0.014,0.0443,0.1091,0.1845,0.3263,0.4101,-8.050660082023242,0.0,-60.9624,-42.0703,-14.4928,-7.9641,-3.813,-0.7121,2.0989,5.1789,8.8267,13.8929,18.1461,0.2763,0.2538,0.245,0.2422,0.2397,0.2404,0.2422,0.2525,0.2625,0.345,0.3672,61.2392,47.1052,18.6431,13.8493,11.5394,10.9082,11.0451,11.5422,12.7416,14.8638,16.5126
10,03346500,"Nitrate plus nitrite, water, in situ, mg/L as N",2020-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,2.5443680000000004,0.0,0.3063,0.5426,1.0381,1.5307,1.9958,2.4069,2.807,3.2699,3.8565,4.7877,5.3489,0.0008799999999999563,0.0,-0.337,-0.2743,-0.191,-0.1238,-0.0687,-0.0131,0.0422,0.1054,0.1715,0.3056,0.3807,-8.050660082023242,0.0,-55.5201,-39.4818,-14.0397,-7.9122,-3.4322,-0.6149,2.0984,4.9703,8.4398,13.1748,16.4867,0.2501,0.2284,0.217,0.2159,0.2167,0.2186,0.2217,0.2311,0.2403,0.3099,0.3313,54.138,42.9898,18.1658,13.4094,10.6119,10.1627,10.4394,10.748,11.8991,13.9181,14.9457
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,14.91225,0.0,5.6288,6.6169,8.5932,10.6757,12.8646,15.0534,17.3823,19.7112,21.8504,23.8,24.7748,-0.03884772727272706,0.0,-5.6,-5.0974,-4.1395,-2.961,-1.9663,-0.4812,1.0561,2.7019,3.6439,4.6313,5.0474,-5.535854730580892,0.0,-217.9998,-129.2202,-79.2803,-48.9913,-29.787,-9.2891,5.1448,15.1565,19.6695,23.5612,25.5653,4.9373,4.9517,4.9558,4.8104,4.7583,4.919,4.8878,4.6753,4.8697,5.0939,5.1835,206.7203,135.1587,96.1154,71.7305,56.4846,40.8265,29.0615,24.1903,24.8493,24.9386,25.3247
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,14.91225,0.0,3.5557,4.6328,6.7196,9.0712,11.6551,14.5394,17.5961,20.5739,23.2926,25.5559,26.505,-0.03884772727272706,0.0,-3.836,-3.4664,-2.5864,-1.7518,-0.9994,-0.1184,0.6932,1.7013,2.6605,3.6679,4.0378,-5.535854730580892,0.0,-119.7813,-74.2126,-43.7526,-26.4487,-15.7248,-4.188,4.6498,12.0121,16.8721,22.6297,24.853,3.6843,3.6466,3.3835,3.2016,3.0105,3.0065,3.0283,2.9868,3.3481,3.7168,3.7943,115.3131,81.4864,57.6153,45.3245,38.5894,28.9278,22.3374,19.0559,20.2296,22.9132,23.2548
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,14.91225,0.0,2.8051,3.8789,5.8819,8.2335,10.9161,14.1423,17.703,21.1552,23.9614,26.1551,27.1381,-0.03884772727272706,0.0,-3.0643,-2.5937,-1.7955,-1.1168,-0.5526,0.0709,0.6691,1.3952,2.1643,3.0196,3.5118,-5.535854730580892,0.0,-82.6658,-49.0773,-29.0732,-17.1639,-9.0134,-1.1872,5.3175,11.2792,15.6746,21.5033,24.9296,2.9605,2.8379,2.4834,2.2633,2.1052,2.0676,2.1631,2.2888,2.7122,3.1342,3.3113,74.6599,51.6225,37.9859,31.4015,26.8355,22.4868,18.6496,17.0033,18.5309,21.3564,22.3198
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,14.91225,0.0,2.542,3.7022,5.8008,8.0941,10.8901,14.1786,17.9545,21.5339,24.342,26.3682,27.3272,-0.03884772727272706,0.0,-2.7445,-2.3132,-1.6336,-1.0463,-0.4984,0.0097,0.5278,1.1607,1.8089,2.6234,3.0633,-5.535854730580892,0.0,-73.213,-42.3562,-25.3339,-15.3047,-8.1621,-0.8449,4.9465,10.0582,14.0371,20.2058,24.8209,2.6071,2.5042,2.2584,2.0877,1.8752,1.7958,1.7812,1.9262,2.2656,2.6496,2.8283,67.0974,46.1379,34.5883,27.8853,24.7671,19.9118,16.7198,15.382,16.6034,20.56,22.1057
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,25,perc culled,14.91225,0.0,2.3327,3.5044,5.5989,7.9634,10.7906,14.3697,18.4276,22.1203,24.7087,26.5834,27.5194,-0.03884772727272706,0.0,-2.5456,-2.0783,-1.4601,-0.9022,-0.4719,-0.0232,0.3869,0.8545,1.4251,2.1006,2.5315,-5.535854730580892,0.0,-61.1533,-35.1857,-21.4619,-13.469,-7.1057,-1.4886,3.1729,7.9112,12.0775,18.5384,22.1567,2.2683,2.1069,1.8392,1.6329,1.4976,1.4753,1.514,1.5937,1.9146,2.2849,2.4569,53.4771,35.3029,26.6625,22.3612,19.3818,16.2189,14.1482,12.9528,14.6193,19.3146,20.6404
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,30,perc culled,14.91225,0.0,2.1811,3.3744,5.5269,7.785,10.7071,14.2827,18.351,22.2704,24.9284,26.7159,27.6406,-0.03884772727272706,0.0,-2.3039,-1.9207,-1.3213,-0.8238,-0.4268,-0.0308,0.3587,0.7773,1.3247,1.9417,2.3432,-5.535854730580892,0.0,-53.7652,-31.2668,-19.2569,-11.4887,-6.3009,-1.2025,3.3207,7.6681,11.3879,17.7752,21.7352,2.192,2.083,1.7971,1.5509,1.4329,1.3258,1.3589,1.4246,1.7125,2.0379,2.1935,47.7429,31.5011,25.0529,20.863,18.3415,15.7153,13.4623,12.5311,13.8183,19.16,20.7511
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,40,perc culled,14.91225,0.0,2.0246,3.3116,5.4189,7.7032,10.6304,14.2465,18.6059,22.5115,25.0375,26.7635,27.7122,-0.03884772727272706,0.0,-2.047,-1.6801,-1.1784,-0.7262,-0.3662,-0.0374,0.3086,0.6804,1.1154,1.6586,2.0161,-5.535854730580892,0.0,-47.6937,-27.4495,-16.457,-9.9962,-5.3964,-0.9593,3.0761,6.7741,9.9703,16.1993,21.3741,1.8166,1.7275,1.5173,1.3006,1.1666,1.0949,1.091,1.2052,1.4376,1.7426,1.8869,40.5588,26.4245,20.1903,16.7814,14.6537,12.4827,11.353,11.0107,12.2991,17.883,20.062
1,03346500,"Temperature, water, &#176;C",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,50,perc culled,14.91225,0.0,1.9858,3.2557,5.3787,7.6857,10.5961,14.2469,18.5568,22.6326,25.1347,26.846,27.8083,-0.03884772727272706,0.0,-1.9102,-1.5698,-1.0862,-0.6662,-0.3391,-0.036,0.2451,0.5716,0.9781,1.5167,1.8629,-5.535854730580892,0.0,-42.5103,-24.2514,-14.9557,-9.3538,-5.2314,-1.3645,2.2859,5.883,9.0233,14.8097,18.9197,1.8212,1.7239,1.4821,1.2608,1.1234,1.0544,1.0532,1.1122,1.2912,1.6077,1.7612,37.5392,23.9731,19.348,16.2636,14.4009,12.7567,10.986,9.9674,10.9474,16.2638,18.1159
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,5,perc culled,3673.104816,0.0,479.4884,607.1684,862.5283,1236.409,1728.8105,2221.212,3197.2784,4173.3448,5740.2128,7897.8824,8976.7172,52.31269681818207,0.0,-1952.8301,-1843.4729,-1447.1489,-1119.7959,-812.8861,-453.9043,-4.21,798.7944,1849.5757,3489.1402,4501.0415,-7.7528701810573315,0.0,-320.7564,-239.8462,-164.1616,-109.2929,-80.357,-53.1165,-20.6999,5.6965,23.4194,36.6653,41.9265,2441.6616,2368.2397,2065.2295,1845.6159,1594.5187,1407.5186,1414.4183,1742.9434,2318.6759,3219.9221,3608.8612,375.4921,304.6066,252.4134,192.6773,159.8771,130.7522,91.9713,64.8958,48.8674,39.0322,36.0963
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,10,perc culled,3673.104816,0.0,268.6764,353.0081,561.674,846.6427,1281.3636,1920.1255,2864.1814,4211.1268,6046.4048,8672.0712,10807.2456,52.31269681818207,0.0,-1673.9597,-1439.0313,-1063.3289,-745.2744,-470.2389,-203.6633,168.7557,696.7195,1474.5416,2652.6503,3342.8941,-7.7528701810573315,0.0,-163.4763,-124.9879,-77.7606,-51.579,-34.5484,-18.981,-3.2363,10.4803,22.7112,33.2073,37.5786,2048.8589,1885.9659,1581.4471,1345.1173,1109.5911,919.6884,921.0747,1195.0389,1763.6295,2499.1256,2738.2787,171.2542,141.4281,104.8651,89.145,77.3214,66.6914,54.4198,44.4731,36.6143,31.522,29.6754
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,15,perc culled,3673.104816,0.0,216.0726,305.5104,517.8202,792.1633,1204.231,1848.765,2854.6256,4287.5636,6325.4516,9433.2872,11843.495,52.31269681818207,0.0,-1725.7995,-1485.3786,-1019.5344,-674.93,-423.2508,-194.6698,138.3362,560.0194,1181.73,2106.9335,2641.4065,-7.7528701810573315,0.0,-125.0454,-94.3364,-62.0921,-41.3869,-28.3033,-15.5039,-3.184,7.6647,17.9069,27.0178,31.4318,2003.8607,1847.3757,1498.3851,1207.9866,980.0488,783.1947,755.1316,1030.2634,1552.3529,2235.2865,2443.0327,123.5455,100.7705,78.6044,67.1149,60.0705,52.4644,45.1689,38.5757,33.5576,29.9763,28.585
2,03346500,"Streamflow, ft&#179;/s",2018-01-01,00:00:00,2021-01-01,00:00:00,INSERT SAMPLING STRATEGY,1000,20,perc culled,3673.104816,0.0,179.8923,270.0397,473.0496,730.5719,1100.724,1700.477,2671.944,4141.6591,6296.7724,9551.566,12108.805,52.31269681818207,0.0,-1533.6857,-1209.3954,-791.0161,-528.4259,-308.0512,-113.3193,162.1619,537.5026,1049.2024,1837.2545,2430.858,-7.7528701810573315,0.0,-95.4168,-71.3302,-46.207,-29.9839,-18.8033,-8.636,0.5856,9.643,17.9492,26.8121,31.3573,1829.2031,1616.5074,1221.7289,980.0855,779.0908,629.6229,663.1719,902.9939,1329.0248,1855.3232,2042.6666,90.9282,74.889,58.52,50.8784,45.7473,40.37,36.1928,31.6257,28.0334,25.177,23.7687
